step,fructose,fructose_6_p,allulose,allulose_6_p
674,9.955788923155887e-05,0.0315005982908518,1.75139544625546,0.017004397564455494
675,9.891554327337217e-05,0.03129898024840879,1.75170302960921,0.016899074599106743
676,9.827740954864271e-05,0.031098664147416515,1.7520086645383404,0.016794393904693398
677,9.764345984722486e-05,0.03089964153066425,1.7523123632222297,0.01669035178725764
678,9.701366615552693e-05,0.030701903996472022,1.7526141377662565,0.016586944571114735
679,9.638800065504324e-05,0.030505443198319313,1.75291400020222,0.016484168598804416
680,9.57664357208984e-05,0.0303102508444763,1.7532119624887599,0.016382020231041773
681,9.514894392040357e-05,0.03011631869763766,1.7535080365117732,0.01628049584666756
682,9.453549801162487e-05,0.02992363857455885,1.7538022340848303,0.016179591842598023
683,9.392607094196352e-05,0.029732202345694913,1.7540945669495878,0.01607930463377419
684,9.332063584674783e-05,0.029542001934841737,1.7543850467761997,0.015979630653110685
685,9.271916604783681e-05,0.029353029318779807,1.7546736851637272,0.015880566351444064
686,9.212163505223525e-05,0.02916527652692036,1.7549604936405456,0.01578210819748067
687,9.152801655072041e-05,0.028978735640953986,1.7552454836647502,0.015684252677744055
688,9.093828441647975e-05,0.02879339879450167,1.7555286666245589,0.015586996296521922
689,9.035241270376011e-05,0.028609258172768156,1.7558100538387142,0.015490335575812702
690,8.977037564652791e-05,0.028426306012197738,1.7560896565568829,0.015394267055271646
691,8.91921476571403e-05,0.02824453460013241,1.7563674859600527,0.015298787292156559
692,8.861770332502727e-05,0.02806393627447232,1.7566435531609284,0.015203892861273122
693,8.804701741538452e-05,0.02788450342333859,1.756917869204325,0.01510958035491984
694,8.748006486787703e-05,0.027706228484738415,1.75719044506756,0.015015846382832607
695,8.691682079535323e-05,0.027529103946232477,1.757461291660842,0.014922687572128937
696,8.635726048256965e-05,0.027353122344604613,1.7577304198276598,0.014830100567251822
697,8.580135938492595e-05,0.02717827626553377,1.7579978403451668,0.014738082029913278
698,8.524909312721029e-05,0.027004558343268176,1.7582635639245658,0.01464662863903754
699,8.470043750235479e-05,0.026831961260301757,1.7585276012114908,0.014555737090703964
700,8.41553684702013e-05,0.026660477747052765,1.7587899627863863,0.014465404098089612
701,8.361386215627695e-05,0.026490100581544596,1.7590506591648865,0.014375626391411555
702,8.307589485057977e-05,0.026320822589088796,1.7593097007981906,0.01428640071786887
703,8.254144300637407e-05,0.026152636641970234,1.759567098073438,0.01419772384158439
704,8.201048323899557e-05,0.025985535659134418,1.7598228613140794,0.01410959254354617
705,8.148299232466621e-05,0.025819512605876956,1.7600770007802486,0.014022003621548708
706,8.095894719931844e-05,0.02565456049353513,1.7603295266691306,0.013934953890133916
707,8.043832495742905e-05,0.02549067237918158,1.760580449115328,0.013848440180531857
708,7.992110285086233e-05,0.025327841365320087,1.7608297781912268,0.013762459340601253
709,7.940725828772256e-05,0.025166060599583404,1.7610775239073582,0.013677008234769781
710,7.889676883121569e-05,0.025005323274433194,1.7613236962127605,0.013592083743974156
711,7.838961219852016e-05,0.02484562262686197,1.7615683049953386,0.013507682765600007
712,7.788576625966674e-05,0.024686951938097085,1.7618113600822207,0.013423802213421578
713,7.738520903642732e-05,0.02452930453330676,1.7620528712401147,0.01334043901754123
714,7.688791870121264e-05,0.024372673781308085,1.762292848175661,0.013257590124328774
715,7.639387357597871e-05,0.024217053094277016,1.7625313005357854,0.01317525249636064
716,7.59030521311421e-05,0.02406243592746038,1.7627682379080487,0.013093423112358882
717,7.541543298450367e-05,0.023908815778889786,1.7630036698209948,0.013012098967130034
718,7.493099490018105e-05,0.02375618618909755,1.7632376057444976,0.012931277071503822
719,7.444971678754945e-05,0.02360454074083448,1.7634700550901055,0.01285095445227174
720,7.397157770019098e-05,0.02345387305878966,1.7637010272113838,0.01277112815212551
721,7.349655683485224e-05,0.023304176809312075,1.7639305314042568,0.01269179522959539
722,7.302463353041019e-05,0.023155445700134177,1.7641585769073462,0.012612952758988409
723,7.25557872668462e-05,0.023007673480097298,1.7643851729023086,0.012534597830326455
724,7.208999766422815e-05,0.022860853938878958,1.7646103285141717,0.0124567275492843
725,7.162724448170067e-05,0.022714980906722006,1.764834052811668,0.012379339037127502
726,7.116750761648324e-05,0.022570048254165614,1.7650563548075668,0.012302429430650245
727,7.071076710287622e-05,0.022426049891778103,1.7652772434590052,0.012225995882113079
728,7.025700311127475e-05,0.022282979769891555,1.7654967276678157,0.012150035559180601
729,6.980619594719028e-05,0.022140831878338284,1.7657148162808547,0.01207454564485907
730,6.935832605027988e-05,0.021999600246189036,1.765931518090326,0.011999523337433943
731,6.891337399338315e-05,0.021859278941493,1.7661468418341053,0.011924965850407384
732,6.84713204815666e-05,0.02171986207101959,1.7663607961960621,0.011850870412435703
733,6.803214635117562e-05,0.021581343780001955,1.7665733898063791,0.011777234267266765
734,6.759583256889378e-05,0.021443718251882248,1.7667846312418705,0.011704054673677355
735,6.716236023080953e-05,0.021306979708058615,1.766994529026299,0.01163132890541052
736,6.673171056149007e-05,0.021171122407633906,1.7672030916306907,0.011559054251112878
737,6.630386491306262e-05,0.021036140647166076,1.767410327473648,0.011487228014271912
738,6.587880476430266e-05,0.0209020287604203,1.767616244921661,0.01141584751315325
739,6.545651171972941e-05,0.020768781118122748,1.7678208522894185,0.011344910080737933
740,6.503696750870818e-05,0.020636392127716043,1.7680241578401146,0.011274413064659684
741,6.462015398455986e-05,0.020504856233116358,1.768226169785756,0.011204353827142176
742,6.420605312367718e-05,0.020374167914472188,1.768426896287467,0.0111347297449363
743,6.37946470246479e-05,0.020244321687924713,1.7686263454557922,0.011065538209257457
744,6.33859179073847e-05,0.020115312105369834,1.7688245253509989,0.010996776625722862
745,6.297984811226188e-05,0.01998713375422177,1.769021443983376,0.01092844241428886
746,6.25764200992587e-05,0.01985978125717829,1.7692171093135332,0.01086053300918828
747,6.217561644710931e-05,0.01973324927198751,1.7694115292526966,0.010793045858867808
748,6.17774198524592e-05,0.019607532491216294,1.769604711663005,0.010725978425925408
749,6.138181312902824e-05,0.01948262564202019,1.769796664357802,0.010659328187047769
750,6.098877920678009e-05,0.019358523485914943,1.7699873951019296,0.010593092632947804
751,6.059830113109803e-05,0.019235220818549538,1.7701769116120163,0.010527269268302188
752,6.021036206196704e-05,0.0191127124694808,1.7703652215567673,0.010461855611688962
753,5.982494527316226e-05,0.018990993301949477,1.7705523325572512,0.010396849195525179
754,5.944203415144359e-05,0.01887005821265789,1.770738252187185,0.010332247566004609
755,5.9061612195756514e-05,0.01874990213154902,1.7709229879732187,0.010268048283035524
756,5.868366301643895e-05,0.018630520021587143,1.7711065473952168,0.010204248920178533
757,5.830817033443428e-05,0.018511906878539913,1.77128893788654,0.010140847064584497
758,5.793511798051027e-05,0.018394057730761932,1.7714701668343238,0.010077840316932518
759,5.756448989448404e-05,0.01827696763897976,1.7716502415797566,0.010015226291368001
760,5.7196270124452875e-05,0.018160631696078403,1.7718291694183552,0.00995300261544081
761,5.683044282603092e-05,0.018045045026889216,1.7720069576002402,0.009891166930043495
762,5.646699226159168e-05,0.017930202787979244,1.7721836133304085,0.009829716889349615
763,5.610590279951626e-05,0.017816100167441992,1.7723591437690054,0.009768650160752157
764,5.574715891344735e-05,0.017702732384689602,1.772533556031594,0.009707964424802039
765,5.53907451815488e-05,0.01759009469024641,1.7727068571894244,0.009647657375146727
766,5.5036646285770885e-05,0.017478182365543913,1.7728790542697006,0.009587726718468938
767,5.4684847011121065e-05,0.01736699072271712,1.7730501542558454,0.00952817017442546
768,5.433533224494032e-05,0.01725651510440227,1.7732201640877658,0.009468985475586068
769,5.39880869761849e-05,0.017146750883535896,1.7733890906621144,0.009410170367372565
770,5.3643096294713524e-05,0.017037693463155253,1.773556940832551,0.009351722607997921
771,5.330034539057997e-05,0.016929338276200107,1.7737237214100028,0.00929363996840554
772,5.295981955333095e-05,0.016821680785315814,1.7738894391629212,0.009235920232208636
773,5.262150417130934e-05,0.016714716482657772,1.7740541008175401,0.00917856119562974
774,5.228538473096259e-05,0.01660844088969715,1.7742177130581305,0.009121560667440326
775,5.195144681615637e-05,0.016502849557027948,1.7743802825272543,0.00906491646890056
776,5.161967610749336e-05,0.016397938064175326,1.7745418158260169,0.009008626433699192
777,5.129005838163712e-05,0.016293702019405255,1.7747023195143186,0.008952688407893558
778,5.0962579510641125e-05,0.016190137059535422,1.7748618001111032,0.008897100249849736
779,5.063722546128269e-05,0.016087238849747408,1.7750202640946076,0.00884185983018283
780,5.0313982294402005e-05,0.015985003083400142,1.7751777179026071,0.008786965031697383
781,4.999283616424603e-05,0.015883425481844595,1.7753341679326622,0.008732413749327955
782,4.9673773317817344e-05,0.0157825017942397,1.7754896205423616,0.008678203890079816
783,4.935678009422783e-05,0.015682227797369552,1.7756440820495654,0.008624333372969802
784,4.904184292405716e-05,0.015582599295461795,1.7757975587326458,0.008570800128967314
785,4.872894832871613e-05,0.015483612120007248,1.7759500568307276,0.00851760210093546
786,4.8418082919814674e-05,0.015385262129580723,1.7761015825439261,0.008464737243572362
787,4.8109233398534586e-05,0.015287545209663068,1.7762521420335848,0.008412203523352592
788,4.7802386555006944e-05,0.015190457272464375,1.7764017414225108,0.008359998918468793
789,4.7497529267694134e-05,0.0150939942567484,1.7765503867952095,0.008308121418773426
790,4.719464850277645e-05,0.014998152127658138,1.7766980841981175,0.008256569025720698
791,4.6893731313543265e-05,0.014902926876542578,1.7768448396398344,0.008205339752308641
792,4.659476483978871e-05,0.014808314520784616,1.7769906590913533,0.008154431623021353
793,4.6297736307211824e-05,0.014714311103630117,1.7771355484862903,0.0081038426737714
794,4.600263302682113e-05,0.014620912694018124,1.7772795137211117,0.008053570951842382
795,4.5709442394343644e-05,0.014528115386412204,1.7774225606553609,0.00800361451583168
796,4.541815188963822e-05,0.014435915300632918,1.777564695111883,0.007953971435593349
797,4.512874907611325e-05,0.014344308581691423,1.7777059228770502,0.007904639792181192
798,4.4841221600148624e-05,0.014253291399624167,1.7778462497009826,0.007855617677792005
799,4.4555557190522e-05,0.014162859949328713,1.7779856812977708,0.0078069031957089955
800,4.427174365783926e-05,0.014073010450400639,1.778124223345695,0.007758494460245363
801,4.398976889396915e-05,0.013983739146971545,1.7782618814874454,0.0077103895966880685
802,4.370962087148215e-05,0.013895042307548134,1.7783986613303375,0.007662586741241772
803,4.343128764309334e-05,0.01380691622485237,1.7785345684465306,0.007615084040972947
804,4.315475734110951e-05,0.013719357215662701,1.778669608373241,0.007567879653754177
805,4.288001817688017e-05,0.013632361620656348,1.7788037866129571,0.00752097174820863
806,4.2607058440252726e-05,0.013545925804252644,1.7789371086336514,0.00747435850365471
807,4.233586649903153e-05,0.013460046154457415,1.7790695798689917,0.007428038110050896
808,4.206643079844099e-05,0.01337471908270841,1.7792012057185516,0.0073820087679407585
809,4.179873986059251e-05,0.01328994102372175,1.7793319915480186,0.007336268688398162
810,4.1532782283955416e-05,0.013205708435339414,1.7794619426894032,0.007290816092972657
811,4.1268546742831685e-05,0.013122017798377728,1.7795910644412436,0.007245649213635043
812,4.100602198683453e-05,0.013038865616476878,1.7797193620688123,0.007200766292723136
813,4.0745196840370796e-05,0.012956248415951423,1.7798468408043198,0.00715616558288771
814,4.04860602021271e-05,0.012874162745641791,1.7799735058471167,0.007111845347038635
815,4.022860104455975e-05,0.012792605176766792,1.7800993623638968,0.007067803858291196
816,3.997280841338836e-05,0.012711572302777084,1.7802244154888962,0.007024039399912608
817,3.9718671427093105e-05,0.012631060739209634,1.7803486703240938,0.006980550265268721
818,3.9466179276415725e-05,0.012551067123543149,1.7804721319394088,0.0069373347577709145
819,3.921532122386407e-05,0.012471588115054454,1.7805948053728977,0.006894391190823179
820,3.896608660322025e-05,0.01239262039467585,1.7807166956309508,0.0068517178877694025
821,3.8718464819052413e-05,0.012314160664853394,1.780837807688486,0.0068093131818408375
822,3.847244534622998e-05,0.01223620564940615,1.7809581464891433,0.006767175416103771
823,3.8228017729442454e-05,0.01215875209338635,1.7810777169454763,0.006725302943407379
824,3.798517158272165e-05,0.012081796762940512,1.7811965239391445,0.006683694126331788
825,3.774389658896747e-05,0.012005336445171455,1.7813145723211028,0.006642347337136324
826,3.750418249947699e-05,0.011929367948001259,1.7814318669117908,0.006601260957707954
827,3.726601913347705e-05,0.011853888100035112,1.781548412501321,0.0065604333795099366
828,3.702939637766016e-05,0.01177889375042608,1.7816642138496652,0.006519863003530655
829,3.6794304185723777e-05,0.011704381768740762,1.7817792756868405,0.006479548240232659
830,3.6560732577912885e-05,0.01163034904482585,1.781893602713094,0.0064394875095019
831,3.632867164056589e-05,0.011556792488675565,1.7820071995990865,0.006399679240597154
832,3.6098111525663764e-05,0.011483709030299985,1.7821200709860745,0.0063601218720996675
833,3.586904245038243e-05,0.011411095619594231,1.7822322214860922,0.006320813851862974
834,3.56414546966484e-05,0.011338949226208548,1.7823436556821317,0.0062817536369629305
835,3.541533861069758e-05,0.011267266839419213,1.782454378128322,0.006242939693647942
836,3.519068460263721e-05,0.011196045468000336,1.7825643933501074,0.006204370497289393
837,3.496748314601101e-05,0.011125282140096492,1.782673705844425,0.006166044532332268
838,3.4745724777367415e-05,0.011054973903096193,1.7827823200798802,0.006127960292245986
839,3.452540009583088e-05,0.010985117823506214,1.7828902404969222,0.006090116279475422
840,3.43064997626763e-05,0.010915710986826749,1.7829974715080181,0.006052511005392142
841,3.408901450090642e-05,0.010846750497427391,1.7831040174978257,0.0060151429902458205
842,3.387293509483235e-05,0.010778233478423936,1.7832098828233651,0.005978010763115883
843,3.3658252389656994e-05,0.010710157071555999,1.7833150718141908,0.005941112861863326
844,3.344495729106148e-05,0.010642518437065455,1.7834195887725606,0.005904447833082751
845,3.3233040764794574e-05,0.010575314753575671,1.7835234379736047,0.005868014232054602
846,3.302249383626498e-05,0.01050854321797155,1.7836266236654943,0.005831810622697585
847,3.2813307590136595e-05,0.010442201045280352,1.783729150069608,0.005795835577521318
848,3.2605473169926584e-05,0.010376285468553332,1.7838310213806974,0.005760087677579156
849,3.239898177760638e-05,0.010310793738748133,1.783932241767053,0.005724565512421229
850,3.219382467320547e-05,0.010245723124611975,1.784032815370667,0.005689267680047683
851,3.198999317441806e-05,0.01018107091256562,1.7841327463073977,0.005654192786862116
852,3.1787478656212464e-05,0.01011683440658809,1.7842320386671304,0.005619339447625219
853,3.158627255044332e-05,0.010053010928102155,1.7843306965139387,0.005584706285408616
854,3.138636634546656e-05,0.009989597815860592,1.784428723886245,0.005550291931548909
855,3.1187751585757055e-05,0.009926592425833172,1.7845261247969793,0.005516095025601917
856,3.0990419871529065e-05,0.009863992131094413,1.784622903233737,0.005482114215297121
857,3.0794362858359276e-05,0.009801794321712071,1.7847190631589374,0.005448348156492312
858,3.059957225681259e-05,0.009739996404636363,1.7848146085099785,0.00541479551312843
859,3.040603983207052e-05,0.00967859580358993,1.7849095431993935,0.005381454957184617
860,3.0213757403562218e-05,0.009617589958958523,1.7850038711150047,0.005348325168633455
861,3.002271684459813e-05,0.009556976327682407,1.7850975961200768,0.00531540483539642
862,2.9832910082006228e-05,0.009496752383148496,1.7851907220534702,0.00528269265329952
863,2.9644329095770803e-05,0.009436915615083188,1.7852832527297922,0.005250187326029148
864,2.945696591867383e-05,0.009377463529445915,1.7853751919395475,0.005217887565088124
865,2.9270812635938836e-05,0.009318393648323393,1.785466543449289,0.00518579208975194
866,2.9085861384877313e-05,0.009259703509824567,1.7855573110017655,0.005153899627025205
867,2.8902104354537583e-05,0.009201390667976265,1.785647498316071,0.005122208911598287
868,2.8719533785356164e-05,0.009143452692619512,1.7857371090877912,0.005090718685804153
869,2.853814196881159e-05,0.009085887169306564,1.7858261469891494,0.005059427699575415
870,2.8357921247080655e-05,0.009028691699198595,1.785914615669153,0.00502833471040156
871,2.8178864012697065e-05,0.008971863898964063,1.7860025187537372,0.004997438483286392
872,2.8000962708212526e-05,0.008915401400677763,1.7860898598459087,0.004966737790705661
873,2.7824209825860168e-05,0.00885930185172053,1.7861766425258891,0.004936231412564901
874,2.764859790722037e-05,0.008803562914679597,1.7862628703512562,0.004905918136157446
875,2.747411954288891e-05,0.008748182267249636,1.7863485468570852,0.004875796756122664
876,2.7300767372147426e-05,0.008693157602134429,1.7864336755560895,0.004845866074404375
877,2.7128534082636235e-05,0.008638486626949198,1.786518259938759,0.004816124900209465
878,2.69574124100294e-05,0.008584167064123571,1.7866023034735,0.004786572049966701
879,2.6787395137712084e-05,0.008530196650805195,1.7866858096067715,0.004757206347285736
880,2.661847509646018e-05,0.008476573138763979,1.7867687817632234,0.00472802662291631
881,2.6450645164122158e-05,0.008423294294296972,1.7868512233458314,0.004699031714707652
882,2.6283898265303145e-05,0.008370357898133864,1.786933137736033,0.0046702204675680625
883,2.6118227371051226e-05,0.008317761745343115,1.7870145282938612,0.004641591733424704
884,2.5953625498545907e-05,0.008265503645238693,1.7870953983580793,0.004613144371183576
885,2.5790085710788783e-05,0.008213581421287431,1.7871757512463122,0.004584877246689684
886,2.5627601116296347e-05,0.008161992911017001,1.7872555902551794,0.0045567892326874035
887,2.546616486879495e-05,0.00811073596592448,1.787334918660426,0.004528879208781036
888,2.5305770166917873e-05,0.008059808451385528,1.7874137397170522,0.004501146061395553
889,2.5146410253904527e-05,0.00800920824656416,1.7874920566594446,0.004473588683737532
890,2.4988078417301737e-05,0.007958933244323112,1.7875698727015035,0.004446205975756288
891,2.4830767988667115e-05,0.007908981351134797,1.7876471910367715,0.00441899684410519
892,2.4674472343274484e-05,0.007859350486992848,1.787724014838561,0.004391960202103167
893,2.4519184899821352e-05,0.007810038585324238,1.7878003472600796,0.004365094969696409
894,2.436489912013844e-05,0.007761043592901985,1.7878761914345578,0.004338400073420248
895,2.421160850890119e-05,0.007712363469758426,1.7879515504753716,0.004311874446361237
896,2.4059306613343318e-05,0.00766399618909906,1.7880264274761684,0.004285517028119408
897,2.3907987022972323e-05,0.007615939737216964,1.7881008255109896,0.0042593267647707215
898,2.3757643369286984e-05,0.007568192113407764,1.7881747476343934,0.004233302608829707
899,2.3608269325496816e-05,0.007520751329885168,1.7882481968815773,0.004207443519212279
900,2.3459858606243463e-05,0.007473615411697056,1.7883211762684983,0.004181748461198751
901,2.3312404967324035e-05,0.00742678239664212,1.7883936887919938,0.004156216406397023
902,2.3165902205416342e-05,0.007380250335187047,1.7884657374299018,0.004130846332705964
903,2.3020344157806047e-05,0.007334017290384251,1.7885373251411791,0.0041056372242789735
904,2.287572470211569e-05,0.00728808133779015,1.7886084548660202,0.004080588071487726
905,2.2732037756035608e-05,0.007242440565383963,1.788679129525974,0.004055697870886099
906,2.2589277277056692e-05,0.007197093073487058,1.7887493520240618,0.00403096562517429
907,2.2447437262205004e-05,0.007152036974682823,1.7888191252448922,0.004006390343163103
908,2.2306511747778224e-05,0.007107270393737056,1.788888452054777,0.00398197103973843
909,2.2166494809083912e-05,0.007062791467518889,1.7889573353018464,0.003957706735825904
910,2.2027380560179585e-05,0.007018598344922224,1.7890257778161622,0.003933596458355733
911,2.188916315361458e-05,0.006974689186787684,1.7890937824098314,0.003909639240227722
912,2.1751836780173688e-05,0.006931062165825082,1.7891613518771188,0.0038858341202764645
913,2.1615395668622577e-05,0.006887715466536388,1.7892284889945587,0.0038621801432367183
914,2.1479834085454952e-05,0.006844647285139213,1.7892951965210668,0.0038386763597089554
915,2.1345146334641453e-05,0.006801855829490789,1.78936147719805,0.003815321826125095
916,2.12113267573803e-05,0.006759339319012445,1.7894273337495161,0.003792115604714408
917,2.107836973184963e-05,0.006717095984614584,1.7894927688821842,0.0037690567634696
918,2.0946269672961552e-05,0.006675124068622145,1.7895577852855922,0.003746144376113071
919,2.0815021032117894e-05,0.00663342182470056,1.7896223856322042,0.003723377522063349
920,2.0684618296967618e-05,0.006591987517782194,1.7896865725775193,0.003700755286401697
921,2.0555055991165902e-05,0.006550819423993267,1.789750348760177,0.003678276759838898
922,2.042632867413489e-05,0.0065099158305812485,1.7898137168020627,0.003655941038682207
923,2.0298430940826065e-05,0.006469275035842741,1.7898766793084142,0.0036337472248024827
924,2.0171357421484266e-05,0.006428895349051824,1.7899392388679254,0.0036116944256014867
925,2.0045102781413316e-05,0.006388775090388874,1.7900013980528506,0.003589781753979356
926,1.991966172074326e-05,0.006348912590869843,1.7900631594191074,0.003568008328302246
927,1.9795028974199192e-05,0.006309306192276013,1.79012452550638,0.003546373272370143
928,1.9671199310871672e-05,0.006269954247084197,1.7901854988382204,0.0035248757153848475
929,1.9548167533988716e-05,0.006230855118397405,1.7902460819221508,0.003503514791918127
930,1.9425928480689334e-05,0.0061920071798759625,1.7903062772497638,0.0034822896418800356
931,1.9304477021798632e-05,0.006153408815669073,1.7903660872968221,0.003461199410487403
932,1.918380806160444e-05,0.006115058420346841,1.7904255145233594,0.003440243248232489
933,1.9063916537635484e-05,0.0060769543988327315,1.790484561373778,0.0034194203108518077
934,1.8944797420441043e-05,0.0060390951663364684,1.7905432302769482,0.0033987297592951117
935,1.882644571337214e-05,0.006001479148287382,1.7906015236463049,0.0033781707596945492
936,1.8708856452364226e-05,0.005964104780268182,1.7906594438799457,0.003357742483333981
937,1.8592024705721322e-05,0.00592697050794917,1.7907169933607268,0.0033374441066184608
938,1.8475945573901654e-05,0.005890074787022883,1.7907741744563594,0.003317274811043883
939,1.8360614189304755e-05,0.005853416083139158,1.790830989519505,0.0032972337831667893
940,1.8246025716059996e-05,0.005816992871840627,1.7908874408878692,0.0032773202145743407
941,1.813217534981658e-05,0.00578080363849863,1.7909435308842974,0.0032575333018544463
942,1.8019058317534956e-05,0.005744846878249553,1.790999261816867,0.0032378722465660602
943,1.7906669877279648e-05,0.00570912109593157,1.7910546359789818,0.0032183362552096312
944,1.779500531801351e-05,0.005673624806021812,1.7911096556494628,0.0031989245391977165
945,1.768405995939338e-05,0.00563835653257394,1.7911643230926413,0.0031796363148257544
946,1.757382915156709e-05,0.005603314809156126,1.7912186405584496,0.003160470803242992
947,1.7464308274971913e-05,0.0055684981787894345,1.7912726102825123,0.003141427230423574
948,1.735549274013433e-05,0.00553390519388662,1.7913262344862357,0.0031225048271377866
949,1.7247377987471197e-05,0.00549953441619131,1.791379515376898,0.0031037028289234597
950,1.713995948709222e-05,0.005465384416717594,1.791432455147738,0.003085020476057521
951,1.7033232738603805e-05,0.005431453775690001,1.791485055978044,0.003066457013527711
952,1.6927193270914246e-05,0.005397741082483876,1.791537320033241,0.0030480116910044453
953,1.682183664204019e-05,0.005364244935566139,1.7915892494649792,0.0030296837628128372
954,1.6717158438914467e-05,0.005330963942436433,1.7916408464112201,0.0030114724879048713
955,1.6613154277195184e-05,0.005297896719568659,1.7916921129963228,0.0029933771298317263
956,1.6509819801076136e-05,0.005265041892352887,1.79174305133113,0.0029753969567162543
957,1.6407150683098493e-05,0.005232398095037652,1.791793663513054,0.0029575312412256105
958,1.630514262396377e-05,0.005199963970672625,1.7918439516261597,0.002939779260544029
959,1.6203791352348045e-05,0.00516773817105165,1.7918939177412505,0.002922140296345756
960,1.6103092624717458e-05,0.0051357193566561685,1.7919435639159513,0.0029046136347681242
961,1.600304222514495e-05,0.005103906196598998,1.7919928921947914,0.002887198566384784
962,1.590363596512823e-05,0.005072297368568487,1.7920419046092877,0.0028698943861790744
963,1.5804869683408994e-05,0.005040891558773026,1.7920906031780264,0.0028527003935175485
964,1.5706739245793352e-05,0.0050096874618859285,1.792138989906745,0.002835615892123641
965,1.560924054497347e-05,0.004978683780990668,1.7921870667884132,0.0028186401900514835
966,1.5512369500350418e-05,0.004947879227526471,1.7922348358033136,0.0028017725996598653
967,1.5416122057858232e-05,0.004917272521234264,1.7922822989191218,0.0027850124375863377
968,1.532049418978913e-05,0.004886862390102978,1.792329458090986,0.002768359024721465
969,1.522548189461993e-05,0.004856647570316196,1.7923763152616063,0.002751811686183216
970,1.5131081196839648e-05,0.004826626806199152,1.792422872361313,0.0027353697512915
971,1.5037288146778231e-05,0.00479679885016608,1.7924691313081447,0.0027190325535428445
972,1.4944098820436475e-05,0.004767162462667894,1.7925150940079269,0.002702799430585215
973,1.4851509319317064e-05,0.004737716412140222,1.7925607623543478,0.002686669724192975
974,1.4759515770256769e-05,0.0047084594749517705,1.7926061382290364,0.0026706427802419865
975,1.4668114325259763e-05,0.0046793904353530265,1.7926512235016372,0.0026547179486848494
976,1.4577301161332068e-05,0.004650508085425297,1.7926960200298874,0.0026388945835262826
977,1.448707248031711e-05,0.004621811225030077,1.7927405296596912,0.002623172042798639
978,1.4397424508732384e-05,0.004593298661758748,1.7927847542251951,0.0026075496885375636
979,1.4308353497607223e-05,0.004564969210882606,1.7928286955488622,0.0025920268867577825
980,1.4219855722321648e-05,0.004536821695303213,1.7928723554415456,0.0025766030074290346
981,1.4131927482446314e-05,0.004508854945503072,1.7929157357025625,0.002561277424452134
982,1.4044565101583523e-05,0.004481067799496621,1.7929588381197668,0.0025460495156351694
983,1.3957764927209309e-05,0.004453459102781553,1.7930016644696216,0.0025309186626698414
984,1.3871523330516583e-05,0.004426027708290447,1.7930442165172713,0.0025158842511079273
985,1.378583670625934e-05,0.0043987724763427105,1.7930864960166133,0.002500945670337884
986,1.3700701472597898e-05,0.004371692274596847,1.793128504710369,0.0024861023135615804
987,1.3616114070945188e-05,0.00434478597800302,1.793170244330155,0.002471353577771167
988,1.3532070965814066e-05,0.004318052468755937,1.7932117165965522,0.00245669886372607
989,1.344856864466567e-05,0.00429149063624803,1.7932529232191772,0.0024421375759301205
990,1.336560361775876e-05,0.004265099377022951,1.7932938658967505,0.002427669122608813
991,1.3283172418000104e-05,0.0042388775947293615,1.793334546317166,0.0024132929156866945
992,1.3201271600795846e-05,0.00421282420007503,1.7933749661575593,0.002399008370764878
993,1.3119897743903872e-05,0.004186938110781218,1.7934151270843761,0.0023848149070986903
994,1.3039047447287178e-05,0.004161218251537372,1.7934550307534398,0.002370711947575445
995,1.2958717332968206e-05,0.0041356635539561105,1.7934946788100186,0.00235669891869234
996,1.2878904044884161e-05,0.004110272956528493,1.7935340728888922,0.0023427752505344856
997,1.2799604248743305e-05,0.004085045404579593,1.7935732146144188,0.002328940376753056
998,1.2720814631882196e-05,0.004059979850224349,1.7936121056006005,0.002315193734543566
999,1.26425319031239e-05,0.004035075252323713,1.7936507474511492,0.0023015347646242724
